id,car_2010,truc_2010,car_2011,truc_2011,car_2012,truc_2012,car_2013,truc_2013,car_2014,truc_2014,car_2015,truc_2015,car_2016,truc_2016,car_2017,truc_2017,car_2018,truc_2018,car_2019,truc_2019,car_2020,truc_2020,car_2021,truc_2021,car_2022,truc_2022,car_2023,truc_2023,datum_exportu,ObjectId,GlobalID,traffic_volume,length_km,accident_count,accident_severity,accidents_per_km,severity_per_km,danger_index
473,2,15,2,15,2,15,2,15,2,15,3,14,2,14,2,14,3,12,2,13,2,13,2,13,2,13,2,13,"Wed, 26 Feb 2025 00:00:00 GMT",333,a73f400e-512b-466d-9c1d-523302d236b9,15.0,1.0768547274895148,22.0,11.624067164179106,20.429868057773106,10.79446174813054,1971.5911868731582
157,32,11,34,12,36,12,36,12,37,12,38,11,39,11,39,11,40,11,41,10,41,10,41,10,41,10,41,10,"Wed, 26 Feb 2025 00:00:00 GMT",42,e6e000b3-25fb-45e8-84b8-12ee229ccd8d,51.0,1.4706157326408302,111.0,42.13274253731344,75.4785886865727,28.649729227127448,1539.0668400283346
373,3,12,3,12,4,12,4,12,4,12,4,12,4,12,5,11,5,11,5,11,4,11,4,10,4,10,4,10,"Wed, 26 Feb 2025 00:00:00 GMT",9,d6217bf1-62d9-4c24-8396-dd77b8d1c43c,14.0,0.9822912375132982,19.0,7.4397388059701495,19.342532310579408,7.573862538776267,1482.1648803867452
214,11,13,11,14,11,14,11,14,12,14,13,14,14,12,14,15,15,14,15,15,14,15,15,18,14,18,15,22,"Wed, 26 Feb 2025 00:00:00 GMT",531,7c81727e-55e6-4706-af26-ec2f17fff16b,37.0,1.750710788780999,62.0,31.945708955223875,35.41418742450884,18.247279424985624,1351.1499018871252
570,5,14,5,14,5,14,5,14,5,14,5,14,5,14,5,14,5,17,5,17,5,17,5,17,5,17,5,17,"Wed, 26 Feb 2025 00:00:00 GMT",459,e66f0919-3af4-47f4-b1c5-6b245cae07fb,22.0,2.4793503929644305,32.0,19.490858208955224,12.90660654129619,7.861276189224315,978.9883174625546
531,11,24,11,24,11,24,11,24,11,24,11,24,11,24,11,24,11,24,14,25,14,25,14,25,14,25,14,25,"Wed, 26 Feb 2025 00:00:00 GMT",387,6804fe65-d6f5-4189-b683-6b7e60197704,39.0,0.12810722912797617,11.0,1.1645522388059701,85.8655680469933,9.090449045952038,638.5984577416255
217,4,14,4,18,4,18,4,18,4,18,4,18,4,18,4,18,4,18,4,18,4,18,4,18,4,18,4,18,"Wed, 26 Feb 2025 00:00:00 GMT",532,37c43374-3600-4413-8aef-b88bf54ec975,22.0,0.8738675612726365,0.0,0.0,0.0,0.0,0.0
586,20,5,20,7,20,7,18,7,20,7,20,7,21,7,22,7,22,7,23,7,22,7,22,7,22,7,23,7,"Wed, 26 Feb 2025 00:00:00 GMT",419,6cc76710-6c06-4772-94ae-06a4facfd7d9,30.0,0.16352612645077683,0.0,0.0,0.0,0.0,0.0
574,17,15,17,15,17,15,18,15,17,15,17,15,18,15,19,15,19,15,18,15,18,15,19,15,19,15,21,20,"Wed, 26 Feb 2025 00:00:00 GMT",460,8415de99-3d8d-4fed-8191-e8549c74cad3,41.0,2.130862960164103,0.0,0.0,0.0,0.0,0.0
575,40,18,41,20,41,20,40,18,40,20,39,19,39,19,46,23,47,23,49,25,49,25,60,22,60,22,64,24,"Wed, 26 Feb 2025 00:00:00 GMT",461,c6236e82-00f6-4e56-bcee-3adf71d1cfd2,88.0,1.9592849554058298,0.0,0.0,0.0,0.0,0.0
573,16,15,16,15,16,15,17,15,16,15,16,15,18,16,19,15,19,15,19,15,19,15,20,15,20,15,23,25,"Wed, 26 Feb 2025 00:00:00 GMT",462,129385b6-03d7-43ab-939f-2027cf057e96,48.0,0.561729375764997,0.0,0.0,0.0,0.0,0.0
578,0,0,0,0,0,0,10,26,10,26,11,25,15,20,15,20,15,20,16,20,15,20,10,25,15,20,11,23,"Wed, 26 Feb 2025 00:00:00 GMT",463,5e727202-9f9a-4cdd-b7ca-6406fb67534e,34.0,0.18939555868678132,0.0,0.0,0.0,0.0,0.0
585,29,10,27,12,27,12,27,12,26,12,26,12,15,20,27,12,27,12,27,12,27,12,28,12,29,12,31,17,"Wed, 26 Feb 2025 00:00:00 GMT",418,3741af4f-d126-456c-86f6-f154b1d3731d,48.0,0.22846206352899923,0.0,0.0,0.0,0.0,0.0
583,27,10,27,10,27,10,27,10,27,10,27,10,10,20,28,10,28,10,28,10,28,10,28,10,28,10,28,10,"Wed, 26 Feb 2025 00:00:00 GMT",417,b2802998-f948-46d6-8b1e-e8c61be3d4fe,38.0,0.35792382256214994,0.0,0.0,0.0,0.0,0.0
579,0,0,0,0,0,0,4,33,4,33,4,33,7,28,7,28,7,28,7,27,7,27,6,30,7,27,6,28,"Wed, 26 Feb 2025 00:00:00 GMT",464,b7d39224-bcbc-46e2-84c4-96f974c60372,34.0,0.49051852094456183,0.0,0.0,0.0,0.0,0.0
577,0,0,0,0,0,0,6,20,6,20,6,17,8,17,8,17,8,17,9,17,9,17,5,19,9,17,5,25,"Wed, 26 Feb 2025 00:00:00 GMT",465,720b857c-5f9a-4f34-9f70-edd6bd4f83fd,30.0,0.8743229965797825,0.0,0.0,0.0,0.0,0.0
216,11,11,10,11,10,11,10,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,12,11,13,11,"Wed, 26 Feb 2025 00:00:00 GMT",533,701045a1-ff65-40e7-9afd-ba4849fa84c4,24.0,1.131907153205466,0.0,0.0,0.0,0.0,0.0
576,11,19,11,19,11,19,11,19,11,19,11,19,10,20,10,20,10,20,10,20,10,20,10,20,10,20,16,30,"Wed, 26 Feb 2025 00:00:00 GMT",218,ffc68acc-a46c-4bef-9749-87a91c7237df,46.0,0.25991350281345954,0.0,0.0,0.0,0.0,0.0
